date,starting_portfolio_value,asset_exposure,cash_exposure,portfolio_daily_return,transaction_cost,ending_portfolio_value,cumulative_return,drawdown,market_exposure_pct,cash_pct,peak_value
2011-09-12,980.3764305641703,690.9091230573997,293.6703312550079,0.004287152992671128,0.4425979142430541,984.5794543124076,-0.015420545687592435,-0.016486052492855285,70.17301854423765,29.826981455762347,1001.0833672546928
2011-09-13,984.5794543124076,696.519148657168,293.6703312550079,0.005697890175543119,0.0,990.1894799121759,-0.009810520087824126,-0.010882098033844656,70.34200653383485,29.657993466165163,1001.0833672546928
2011-09-14,990.1894799121759,573.2834615514852,423.9533120936789,0.0071171163458665365,0.41360786868226057,997.236773645164,-0.002763226354835946,-0.0038424308457720713,57.487196291005446,42.512803708994554,1001.0833672546928
2011-09-15,997.236773645164,695.9832106767087,311.4119041651359,0.010186488770915547,0.22458759897785713,1007.3951148418446,0.007395114841844519,0.0,69.08741172384723,30.912588276152785,1007.3951148418446
2011-09-16,1007.3951148418446,737.6700671604106,279.6537230011719,0.009855790616273286,0.17825334378494365,1017.3237901615825,0.017323790161582364,0.0,72.51084406895131,27.489155931048682,1017.3237901615825
2011-09-19,1017.3237901615825,765.2040843692539,254.06745314528996,0.0019145795781028152,0.26349439510569106,1019.2715375145439,0.0192715375145438,0.0,75.07362427044474,24.926375729555257,1019.2715375145439
2011-09-20,1019.2715375145439,790.9115008153267,226.3764305102673,-0.0019461018148184683,0.12835560407580765,1017.287931325594,0.01728793132559403,-0.0019461018148184683,77.74706417530348,22.25293582469653,1019.2715375145439
2011-09-21,1017.287931325594,835.4824211287439,169.48357921729058,-0.012112530386066078,0.06440933697506288,1004.9660003460344,0.004966000346034338,-0.014035059983518172,83.13539172878154,16.864608271218454,1019.2715375145439
2011-09-22,1004.9660003460344,653.2496747372173,334.8226123235509,-0.016810233659098173,0.16605445846058883,988.0722870607683,-0.011927712939231672,-0.03060936100487388,66.11355093061539,33.886449069384604,1019.2715375145439
2011-09-23,988.0722870607683,744.6497231933117,246.60469225810547,0.003220542092233769,0.41337950708672894,991.2544154514172,-0.008745584548582763,-0.02748739764817265,75.12195775230906,24.878042247690942,1019.2715375145439
2011-09-26,991.2544154514172,714.94543348181,283.0373286431839,0.006787709157908495,0.17821862864964477,997.982762124994,-0.0020172378750059616,-0.02088626495100787,71.63905636601221,28.360943633987784,1019.2715375145439
2011-09-27,997.982762124994,712.154610192871,284.9900984556385,-0.0008397474468396782,0.1478335800741524,997.1447086485095,-0.00285529135149043,-0.02170847321018088,71.41938416923429,28.580615830765705,1019.2715375145439
2011-09-28,997.1447086485095,714.9191907561451,276.66026517886763,-0.0055811886331320615,0.3243761123851173,991.5794559350127,-0.008420544064987379,-0.027168502759389646,72.09903215290096,27.900967847099057,1019.2715375145439
2011-09-29,991.5794559350127,772.7173096893498,212.0933765119888,-0.006826250476611007,0.3879354740853608,984.8106862013386,-0.015189313798661397,-0.03380929423109058,78.46353827352482,21.53646172647517,1019.2715375145439
2011-09-30,984.8106862013386,905.2818681602585,61.249427251303935,-0.018561324573238003,0.30124063627976605,966.5312954115624,-0.03346870458843765,-0.051743073520513105,93.66296491980395,6.33703508019604,1019.2715375145439
2011-10-03,966.5312954115624,771.0148425637552,181.09763787918575,-0.014918104604653926,0.12698001048214694,952.112480442941,-0.047887519557059055,-0.06588926954182173,80.97938619658302,19.02061380341697,1019.2715375145439
2011-10-04,952.112480442941,595.7491996645396,356.39179785039283,2.9951368748060148e-05,0.6503823157100364,952.1409975149325,-0.04785900248506758,-0.06586129164688226,62.569430496053855,37.43056950394614,1019.2715375145439
2011-10-05,952.1409975149325,755.2595799224586,203.3344339930903,0.00677737479791185,0.6957797601094476,958.5940139155489,-0.04140598608445112,-0.05953028350713574,78.78826374446733,21.211736255532664,1019.2715375145439
2011-10-06,958.5940139155489,690.9315722005123,273.6712857234424,0.0062683930018105904,0.21271825242873132,964.6028579239546,-0.035397142076045385,-0.05363504971785715,71.62860513264025,28.371394867359754,1019.2715375145439
2011-10-07,964.6028579239546,644.7930898327816,321.16488868842566,0.0014048482088981906,0.3693972862258608,965.9579785212072,-0.03404202147879276,-0.052305550612489204,66.7516707941996,33.248329205800395,1019.2715375145439
2011-10-10,965.9579785212072,720.3047884125433,263.16941862974636,0.01813353055781808,0.2736664214919274,983.4742070422897,-0.016525792957710284,-0.03512050435504621,73.24084182937499,26.759158170625007,1019.2715375145439
2011-10-11,983.4742070422897,737.1009568265982,245.72194025960127,-0.0006622542324205005,0.1466115009712077,982.8228970861995,-0.01717710291380048,-0.03575949988481286,74.99835006000578,25.00164993999422,1019.2715375145439
2011-10-12,982.8228970861995,808.600068760895,178.46509206961858,0.0043164071135208815,0.22998012787226893,987.0651608305136,-0.012934839169486345,-0.03159744533097075,81.9196240378438,18.080375962156197,1019.2715375145439
2011-10-13,987.0651608305136,867.3361503741162,123.1989769828287,0.003515438153557815,0.1841681209854806,990.5351273569449,-0.009464872643055067,-0.02819308604228432,87.5623818297528,12.437618170247207,1019.2715375145439
2011-10-14,990.5351273569449,850.7879630646825,152.28463354096877,0.01265726868481698,0.1053860524072353,1003.0725966056513,0.00307259660565129,-0.015892664822558578,84.81818424147039,15.181815758529597,1019.2715375145439
2011-10-17,1003.0725966056513,824.1465150358123,166.96325744906076,-0.01192617978126398,0.2155086518811034,991.109772484873,-0.008890227515127025,-0.02762930582594536,83.15390867043348,16.84609132956653,1019.2715375145439
2011-10-18,991.109772484873,845.8879420307144,152.2671686721076,0.007108534708809344,0.21125786402669683,998.155110702822,-0.0018448892971780761,-0.02071717499657999,84.74513960411493,15.254860395885073,1019.2715375145439
2011-10-19,998.155110702822,887.2199925724468,99.55774154129612,-0.011398405385179111,0.2577695289862358,986.7777341137429,-0.013222265886257079,-0.03187943762271228,89.91082407927333,10.089175920726683,1019.2715375145439
2011-10-20,986.7777341137429,879.8550381601834,105.60616936810904,-0.0013341673002308374,0.1200164297920202,985.4612075282924,-0.014538792471707529,-0.033171072419717174,89.28357924580435,10.716420754195653,1019.2715375145439
2011-10-21,985.4612075282924,927.0978568342364,70.3492124517395,0.012162692621606075,0.04087380028146843,997.4470692859759,-0.002552930714024071,-0.02141182935588115,92.94707312117333,7.052926878826674,1019.2715375145439
2011-10-24,997.4470692859759,942.6478768285256,62.10859543286998,0.007328111135413096,0.23184639750350675,1004.7564722613955,0.004756472261395528,-0.014240626485600538,93.81854238837768,6.181457611622324,1019.2715375145439
2011-10-25,1004.7564722613955,932.3599836513192,58.98812052746887,-0.013344893467000407,0.11520137026031749,991.348104178788,-0.008651895821211952,-0.02739548030924721,94.04970662890072,5.950293371099287,1019.2715375145439
2011-10-26,991.348104178788,926.7359453518717,61.84701276708865,-0.00278927860775835,0.11224374408555349,988.5829581189604,-0.011417041881039647,-0.03010834528982964,93.74387225076498,6.256127749235015,1019.2715375145439
2011-10-27,988.5829581189604,920.8875382784836,87.08622329659207,0.019614745830750957,0.14168477272799135,1007.9737615750756,0.007973761575075677,-0.011084166999323353,91.36026882678873,8.639731173211272,1019.2715375145439
2011-10-28,1007.9737615750756,926.6424184786739,83.88890478980228,0.002537329631878471,0.10890867478745059,1010.5313232684762,0.010531323268476278,-0.008574961552816784,91.69853493323978,8.301465066760215,1019.2715375145439
2011-10-31,1010.5313232684762,909.727833307357,83.88890478980228,-0.016738308632144316,0.0,993.6167380971592,-0.0063832619028407755,-0.02516973983198134,91.55721702610859,8.442782973891422,1019.2715375145439
2011-11-01,993.6167380971592,791.5414068373531,186.04526055429824,-0.016133052203011977,0.2578778389190486,977.5866673916513,-0.022413332608348657,-0.0408967273083477,80.96892411077015,19.03107588922986,1019.2715375145439
2011-11-02,977.5866673916513,771.0888658237158,213.80816156129617,0.007477966135591707,0.03892193062758019,984.8970273850119,-0.015102972614988053,-0.03372458551462443,78.29131821740029,21.70868178259971,1019.2715375145439
2011-11-03,984.8970273850119,790.3267931875948,213.80816156129617,0.019532932711714412,0.0,1004.134954748891,0.004134954748890918,-0.014850392862497563,78.70722849054047,21.292771509459527,1019.2715375145439
2011-11-04,1004.134954748891,784.4443871194322,213.80816156129617,-0.005858182747590535,0.0,998.2525486807284,-0.0017474513192715646,-0.02062157929482611,78.58175650602035,21.418243493979652,1019.2715375145439
2011-11-07,998.2525486807284,816.2464315152304,187.12826669666845,0.00513111590643045,0.04408618096817782,1003.3746982118988,0.00337469821189873,-0.015596275101931067,81.35011107713326,18.649888922866733,1019.2715375145439
2011-11-08,1003.3746982118988,794.6337962548138,219.38713353064236,0.010610424592657042,0.10108170321051649,1014.0209297854561,0.014020929785456104,-0.005151333610169395,78.36463458628417,21.63536541371584,1019.2715375145439
2011-11-09,1014.0209297854561,900.3375502917617,84.21497114669455,-0.02906094685169347,0.28677300209357603,984.5525214384562,-0.015447478561543826,-0.034062577829602425,91.44637088292107,8.553629117078929,1019.2715375145439
2011-11-10,984.5525214384562,807.176245878644,184.34187845008458,0.0070748921348506855,0.2617193196259395,991.5181243287285,-0.008481875671271455,-0.027228674758731142,81.40811812442797,18.591881875572025,1019.2715375145439
2011-11-11,991.5181243287285,760.7296728990841,247.80923959665813,0.0171663913642901,0.0702914855239557,1008.5389124957422,0.008538912495742235,-0.01052970148168042,75.42888662734623,24.57111337265376,1019.2715375145439
2011-11-14,1008.5389124957422,807.9762218335611,195.88319368001328,-0.004639877474422738,0.22159486082545835,1003.8594155135744,0.0038594155135744934,-0.015120722431386069,80.486989447641,19.513010552359013,1019.2715375145439
2011-11-15,1003.8594155135744,801.2645783515168,206.52479300612868,0.003914846823507068,0.1521454819601204,1007.7893713576455,0.007789371357645347,-0.011265070920058462,79.50714714048746,20.49285285951254,1019.2715375145439
2011-11-16,1007.7893713576455,819.6849587763099,177.75208671833673,-0.010272311017780034,0.09309646242422594,997.4370454946467,-0.0025629545053533764,-0.021421663625710408,82.17911721634658,17.82088278365341,1019.2715375145439
2011-11-17,997.4370454946467,643.5495827794895,342.6512045835699,-0.011265130147652624,0.21777980521497128,986.2007873630594,-0.013799212636940617,-0.03244547594464009,65.2554318578711,34.7445681421289,1019.2715375145439
2011-11-18,986.2007873630594,559.3028362370939,422.45869153533124,-0.004501375021717546,0.19878876312284363,981.7615277724251,-0.01823847222757491,-0.03680080171137279,56.96931692833066,43.030683071669344,1019.2715375145439
2011-11-21,981.7615277724251,681.0393006646618,286.073318679276,-0.014921045502490848,0.27379358768134365,967.1126193439378,-0.032887380656062226,-0.05117274077700007,70.4198546314761,29.580145368523898,1019.2715375145439
2011-11-22,967.1126193439378,787.2871028547919,180.82954293790436,0.00103816911151422,0.504073189083967,968.1166457926963,-0.031883354207303705,-0.05018769762431208,81.32151288548079,18.67848711451921,1019.2715375145439
2011-11-23,968.1166457926963,593.2002743386792,362.8583843358644,-0.012455097400251525,0.18535783639670164,956.0586586745435,-0.04394134132545646,-0.06201770236235837,62.0464308289491,37.95356917105091,1019.2715375145439
2011-11-24,956.0586586745435,478.02932933727175,477.9099635581297,-0.00012485194089195684,0.11936577914209334,955.9392928954014,-0.04406070710459853,-0.062134811272740675,50.00624337654228,49.99375662345773,1019.2715375145439
2011-11-25,955.9392928954014,477.52339883847435,477.9099635581297,-0.0005292496108879607,0.0,955.433362396604,-0.044566637603395964,-0.06263117605893997,49.97977018937848,50.02022981062152,1019.2715375145439
2011-11-28,955.433362396604,560.6835459867539,409.28460881774276,0.01521277462138615,0.18683220937325512,969.9681548044966,-0.030031845195503393,-0.04837119540321089,57.804325143000526,42.195674856999474,1019.2715375145439
2011-11-29,969.9681548044966,542.272663381537,424.22474524870745,-0.003578206312300769,0.13632247825978658,966.4974086302444,-0.03350259136975553,-0.05177631959878637,56.10699610152765,43.89300389847236,1019.2715375145439
2011-11-30,966.4974086302444,724.9779715278045,263.2375551027463,0.022470953161774165,0.35264725095673605,988.2155266305508,-0.011784473369449211,-0.030468829689605625,73.36233361964176,26.637666380358233,1019.2715375145439
2011-12-01,988.2155266305508,845.155863387795,144.8205427848095,0.0017818780363203501,0.5052699549774066,989.9764061726045,-0.010023593827395483,-0.028741243391701587,85.37131371193914,14.628686288060862,1019.2715375145439
2011-12-02,989.9764061726045,726.8606820100626,261.87224258443126,-0.0012560719329848258,0.18033552008163342,988.7329245944939,-0.0112670754055062,-0.02996121425554299,73.51436003895267,26.485639961047337,1019.2715375145439
2011-12-05,988.7329245944939,763.9644296624828,230.49998118959383,0.005796799231636118,0.20436788245471968,994.4644108520765,-0.005535589147923514,-0.0243380941676824,76.82169631469297,23.178303685307043,1019.2715375145439
2011-12-06,994.4644108520765,736.0848938657745,261.33174466427084,0.002968660965392722,0.36941608627562106,997.4166385300452,-0.002583361469954748,-0.021441684752417367,73.79913923940435,26.200860760595656,1019.2715375145439
2011-12-07,997.4166385300452,749.7262357726386,249.18884952270815,0.0015023278211097058,0.1653101098032013,998.9150852953467,-0.001084914704653328,-0.019971569370842657,75.05405082064297,24.945949179357036,1019.2715375145439
2011-12-08,998.9150852953467,815.368625790326,166.39963483427147,-0.017165447717389815,0.0862127149529655,981.7682606245974,-0.018231739375402678,-0.0367941961583631,83.05102726295016,16.948972737049843,1019.2715375145439
2011-12-09,981.7682606245974,807.3906206586225,183.89767000852206,0.009696819936397816,0.18387885858995656,991.2882906671446,-0.008711709332855477,-0.02745416291681746,81.4486187580449,18.551381241955106,1019.2715375145439
2011-12-12,991.2882906671446,761.1109736391013,220.08468348300343,-0.010181330335544803,0.20160333191758975,981.1956571221048,-0.01880434287789523,-0.03735597335062035,77.56974545438545,22.43025454561455,1019.2715375145439
2011-12-13,981.1956571221048,764.7144083273794,214.4681379437524,-0.00205169156259577,0.1684120517080184,979.1825462711317,-0.02081745372886823,-0.039331021977880076,78.09722622605173,21.90277377394828,1019.2715375145439
2011-12-14,979.1825462711317,755.936968117662,214.4681379437524,-0.0089640488825532,0.0,970.4051060614144,-0.02959489393858561,-0.04794250565682279,77.8991127927784,22.100887207221607,1019.2715375145439
2011-12-15,970.4051060614144,778.8052250136598,193.99988695307667,0.0024731999969198615,0.08113425920629411,972.8051119667364,-0.027194888033263642,-0.045587877064745874,80.05768220513728,19.942317794862717,1019.2715375145439
2011-12-16,972.8051119667364,778.0021499444489,194.49289521747298,-0.0003187347609509006,0.06812717587435801,972.4950451619219,-0.027504954838078133,-0.045892081384598216,80.00062867311682,19.99937132688317,1019.2715375145439
2011-12-19,972.4950451619219,694.4337915958348,273.3744291752336,-0.004819381254609012,0.13980227655693758,967.8082207710684,-0.03219177922893168,-0.0504902912024473,71.75324374105526,28.246756258944757,1019.2715375145439
2011-12-20,967.8082207710684,693.4106631841054,290.1870307002975,0.01631467141367615,0.15543553102298283,983.5976938844028,-0.01640230611559723,-0.03499935229931994,70.49738602433104,29.502613975668968,1019.2715375145439
2011-12-21,983.5976938844028,677.3265999430256,307.1811678147488,0.000925250108891218,0.19311152412709354,984.5077677577744,-0.015492232242225512,-0.03410648534495486,68.79850237095063,31.201497629049364,1019.2715375145439
2011-12-22,984.5077677577744,728.7563237196727,260.48181873133734,0.004804811955937183,0.12317861630887131,989.2381424510099,-0.010761857548990061,-0.02946554863757822,73.6684416468265,26.331558353173506,1019.2715375145439
2011-12-23,989.2381424510099,788.9312422586951,208.05808764423887,0.007835512117152277,0.20257392439487074,996.989329902934,-0.003010670097066015,-0.021860914183814306,79.13136265314944,20.868637346850566,1019.2715375145439
2011-12-26,996.989329902934,813.3334007102882,183.6262965267983,-2.9722149433974998e-05,0.02963266584745656,996.9596972370865,-0.0030403027629134494,-0.021889986579890164,81.58137214215489,18.418627857845113,1019.2715375145439
2011-12-27,996.9596972370865,814.6669945187136,183.6262965267983,0.0013376607019535136,0.0,998.293291045512,-0.0017067089544879899,-0.020581607252750933,81.60597710373405,18.394022896265945,1019.2715375145439
2011-12-28,998.293291045512,832.933278353041,157.59583204615345,-0.007777454497551628,0.029424434716913604,990.5291103991945,-0.009470889600805554,-0.028198989236407734,84.08973240749678,15.910267592503216,1019.2715375145439
2011-12-29,990.5291103991945,840.441956417527,157.59583204615345,0.0075804718767527035,0.0,998.0377884636804,-0.0019622115363195913,-0.020832279004514564,84.20943236139917,15.790567638600841,1019.2715375145439
2011-12-30,998.0377884636804,835.9447457589533,157.59583204615345,-0.004506052486746404,0.0,993.5405778051068,-0.006459422194893261,-0.025244460148648007,84.13795716383237,15.862042836167634,1019.2715375145439
2012-01-02,993.5405778051068,862.8115544096979,130.69872340793677,-3.0496980343741598e-05,0.030299987472061578,993.5102778176347,-0.006489722182365321,-0.02527418724918684,86.84475376590645,13.155246234093552,1019.2715375145439
2012-01-03,993.5102778176347,876.1975986160201,130.69872340793677,0.013473483370223693,0.0,1006.8963220239568,0.006896322023956847,-0.012141235220561097,87.01964437160521,12.980355628394785,1019.2715375145439
2012-01-04,1006.8963220239568,929.7172224183456,79.3806672195659,0.0021864888825189333,0.11114767706227933,1009.0978896379115,0.009097889637911472,-0.00998129301387185,92.13350181040913,7.86649818959086,1019.2715375145439
2012-01-05,1009.0978896379115,927.6106043361034,79.3806672195659,-0.0020876250994817935,0.0,1006.9912715556693,0.006991271555669254,-0.012048080915532666,92.11704515601876,7.8829548439812385,1019.2715375145439
2012-01-06,1006.9912715556693,925.444517266646,79.38330050113453,-0.0021484335058302717,0.11601041115520642,1004.8278177677805,0.004827817767780518,-0.014170629920642996,92.09981062452232,7.900189375477691,1019.2715375145439
2012-01-09,1004.8278177677805,898.9389428917008,105.73929938086498,-0.00014885684151044742,0.03204985784872043,1004.6782422725657,0.004678242272565747,-0.014317377366941275,89.47530712502697,10.524692874973027,1019.2715375145439
2012-01-10,1004.6782422725657,866.7925674037057,139.42519050287308,0.0015323469437644732,0.11345425720561753,1006.2177579065788,0.006217757906578747,-0.012806969612627728,86.14363646364728,13.85636353635272,1019.2715375145439
2012-01-11,1006.2177579065788,864.3657270803639,139.69219931490764,-0.0021464851860703016,0.06026706100620489,1004.0579263952715,0.004057926395271361,-0.01492596482814601,86.0872370365697,13.912762963430305,1019.2715375145439
2012-01-12,1004.0579263952715,829.0945989260288,175.47934658089204,0.0005139336069004408,0.23079053828045246,1004.5739455069208,0.004573945506920918,-0.014419702176186155,82.53196319039084,17.468036809609163,1019.2715375145439
2012-01-13,1004.5739455069208,769.3923699224015,225.92801847913222,-0.009211424551447744,0.1011192599249769,995.3203884015337,-0.0046796115984663045,-0.023498300728983512,77.30097553392145,22.699024466078555,1019.2715375145439
2012-01-16,995.3203884015337,774.1380798678595,221.0391199477674,-0.00014386180326997344,0.14318858590683206,995.1771998156269,-0.004822800184373088,-0.02363878202433689,77.78896863908071,22.2110313609193,1019.2715375145439
2012-01-17,995.1771998156269,777.6898757470427,221.0391199477674,0.0035690084940060984,0.0,998.7289956948101,-0.0012710043051898934,-0.020154140544163535,77.86795808466623,22.132041915333772,1019.2715375145439
2012-01-18,998.7289956948101,847.0097491243444,157.55647490486888,0.005844656918508884,0.1375770469433051,1004.5662240292132,0.0045662240292132505,-0.01442727766262264,84.31596930733687,15.684030692663132,1019.2715375145439
2012-01-19,1004.5662240292132,832.7841007682409,175.68038996840914,0.0038805472592948753,0.11869923670316469,1008.4644907366501,0.00846449073665001,-0.010602716136120516,82.57941736351268,17.42058263648732,1019.2715375145439
2012-01-20,1008.4644907366501,861.6177489386944,151.23943925526982,0.004355827594985984,0.03023435522759973,1012.8571881939642,0.012857188193964308,-0.006293072144662015,85.06803910579472,14.93196089420527,1019.2715375145439
2012-01-23,1012.8571881939642,886.4209052412979,126.57118966728741,0.00013319421157653721,0.035958856958000426,1012.9920949085853,0.012992094908585328,-0.00616071613386826,87.50521447270431,12.494785527295697,1019.2715375145439
2012-01-24,1012.9920949085853,808.5366591295824,202.51984723760302,-0.0019107637178299441,0.07857174411401888,1011.0565063671854,0.01105650636718547,-0.008059708178833724,79.96948281701142,20.03051718298857,1019.2715375145439
2012-01-25,1011.0565063671854,815.841550048421,202.51984723760302,0.007225007576565412,0.0,1018.361397286024,0.01836139728602415,-0.000892932054925355,80.1131653480457,19.8868346519543,1019.2715375145439
2012-01-26,1018.361397286024,823.030907421396,193.8873384789174,-0.0014171308825694506,0.08626100413482837,1016.9182459003134,0.016918245900313433,-0.0023087975359037394,80.93383226620521,19.066167733794778,1019.2715375145439
2012-01-27,1016.9182459003134,819.8004470054635,193.6464422642583,-0.0034136044314144742,0.052271240563325494,1013.4468892697219,0.013446889269721929,-0.005714520645818455,80.89229496734677,19.107705032653236,1019.2715375145439
2012-01-30,1013.4468892697219,796.2783984440657,217.13871276558115,-2.9382950789247353e-05,0.028477792216393332,1013.4171112096469,0.013417111209646837,-0.005743735687128826,78.5736089943856,21.426391005614406,1019.2715375145439
2012-01-31,1013.4171112096469,746.4867571779121,265.36655332333623,-0.0015430968069327644,0.052213898237920574,1011.8533105012483,0.011853310501248382,-0.007277969353862934,73.77420713365261,26.225792866347387,1019.2715375145439
2012-02-01,1011.8533105012483,764.195802345072,252.8578432528389,0.005139416002984065,0.105484372473197,1017.0536455979109,0.017053645597910894,-0.0021759578630452525,75.13820000082814,24.861799999171872,1019.2715375145439
2012-02-02,1017.0536455979109,774.9914608041466,242.07187115668083,9.52394493491937e-06,0.08375874758368544,1017.0633319608274,0.017063331960827544,-0.002166454641813198,76.19893830112005,23.80106169887996,1019.2715375145439
2012-02-03,1017.0633319608274,820.0891953459837,207.93313186110106,0.01077513553175602,0.10254967634091088,1028.0223272070848,0.028022327207084752,0.0,79.77348094899742,20.22651905100258,1028.0223272070848
2012-02-06,1028.0223272070848,865.2305073227725,163.4040774862712,0.0005955683896692321,0.14492911485586948,1028.6345848090436,0.028634584809043684,0.0,84.11446786843109,15.885532131568922,1028.6345848090436
2012-02-07,1028.6345848090436,878.9932577419341,149.85483666697192,0.00020756603269567186,0.15437361768030855,1028.848094408906,0.02884809440890601,0.0,85.43469755337726,14.565302446622749,1028.848094408906
2012-02-08,1028.848094408906,832.9783822609166,201.18072304311272,0.005162094311089271,0.1156432542819528,1034.1591053040293,0.034159105304029325,0.0,80.54644377143804,19.45355622856197,1034.1591053040293
2012-02-09,1034.1591053040293,862.6419054694185,172.26103073652928,0.0007192615702009686,0.09882014747574894,1034.9029362059478,0.03490293620594764,0.0,83.35486114591049,16.6451388540895,1034.9029362059478
2012-02-10,1034.9029362059478,812.0491588329911,215.55642370964145,-0.007051244525470124,0.048354666597750666,1027.6055825426326,0.02760558254263268,-0.007051244525470124,79.02342811565072,20.976571884349273,1034.9029362059478
2012-02-13,1027.6055825426326,798.6615030185317,235.42465191484072,0.006306478381233216,0.06829408451270709,1034.0861549333724,0.034086154933372415,-0.0007892346653974869,77.23355536753999,22.766444632459994,1034.9029362059478
2012-02-14,1034.0861549333724,841.3406281594591,193.8439416521302,0.001062208282140542,0.04721239787713391,1035.1845698115894,0.03518456981158935,0.0,81.27445604338835,18.72554395661163,1035.1845698115894
2012-02-15,1035.1845698115894,856.3047989458288,172.45932083325982,-0.006202227331952415,0.07144080200515265,1028.7641197790886,0.02876411977908866,-0.006202227331952415,83.23626208209004,16.76373791790997,1035.1845698115894
2012-02-16,1028.7641197790886,837.2469117899875,201.18430018935294,0.009396801477026262,0.09563628916429887,1038.4312119793403,0.03843121197934041,0.0,80.62613123830532,19.373868761694684,1038.4312119793403
2012-02-17,1038.4312119793403,889.2472714613106,151.31888494539697,0.0020559324515079247,0.11900013492363681,1040.5661564067075,0.040566156406707465,0.0,85.45802359477722,14.541976405222782,1040.5661564067075
2012-02-20,1040.5661564067075,910.4953868558689,130.04322024246414,-2.6475306932338682e-05,0.027549308374436438,1040.5386070983332,0.040538607098333124,-2.6475306932338682e-05,87.5023166506906,12.497683349309382,1040.5661564067075
2012-02-21,1040.5386070983332,911.9897115309279,130.04322024246414,0.00143610690162288,0.0,1042.0329317733922,0.04203293177339229,0.0,87.52023892170575,12.479761078294239,1042.0329317733922
2012-02-22,1042.0329317733922,885.3452937338493,151.93732061288756,-0.00455870182391549,0.0258152707322023,1037.2826143467369,0.03728261434673685,-0.00455870182391549,85.35236988344059,14.647630116559423,1042.0329317733922
2012-02-23,1037.2826143467369,869.0505704371963,172.85271073124534,0.004454588130366588,0.02772499321089351,1041.9032811684415,0.04190328116844144,-0.00012442083258357162,83.4099082078521,16.590091792147906,1042.0329317733922
2012-02-24,1041.9032811684415,801.7294073709961,238.70131123678277,-0.0014133390183885819,0.06819069765184742,1040.430718607779,0.040430718607779026,-0.001537584002154757,77.05745255616887,22.94254744383112,1042.0329317733922
2012-02-27,1040.430718607779,780.4278197942995,260.0397502066231,3.5419362850896974e-05,0.06792944532162212,1040.4675700009225,0.04046757000092249,-0.0015022190995496176,75.00741419490927,24.99258580509074,1042.0329317733922
2012-02-28,1040.4675700009225,850.3252502767274,194.97753380884453,0.004647155013822291,0.11013556632850993,1045.3027840855718,0.04530278408557176,0.0,81.34726733944268,18.65273266055733,1045.3027840855718
2012-02-29,1045.3027840855718,824.0885051746836,217.7022102410536,-0.0033598577592108825,0.06920311010726446,1041.7907154157372,0.04179071541573709,-0.0033598577592108825,79.1030763646058,20.896923635394206,1045.3027840855718
2012-03-01,1041.7907154157372,830.9014111788273,216.99272890151894,0.005858589997294716,0.04700347675964353,1047.8941400803462,0.047894140080346315,0.0,79.29249524337628,20.70750475662372,1047.8941400803462
2012-03-02,1047.8941400803462,899.5348169511159,146.57351535775484,-0.0017041871914070805,0.13166425349361735,1046.1083323088708,0.04610833230887068,-0.0017041871914070805,85.98868675156695,14.01131324843305,1047.8941400803462
