date,starting_portfolio_value,asset_exposure,cash_exposure,portfolio_daily_return,transaction_cost,ending_portfolio_value,cumulative_return,drawdown,market_exposure_pct,cash_pct,state_change_day,affected_assets_count,mean_absolute_target_weight_deviation,max_absolute_target_weight_deviation,partial_fill_count_day,shortfall_day,peak_value
2011-08-29,1000.0,583.3333333333333,416.66666666666663,-1.1102230246251565e-16,0.5833333333333333,999.9999999999999,-1.1102230246251565e-16,0.0,58.333333333333336,41.66666666666667,True,6,0.0,0.0,0,0.0,999.9999999999999
2011-08-30,999.9999999999999,751.8514461348271,250.0,0.0018514461348273503,0.16666666666666663,1001.8514461348271,0.0018514461348271283,0.0,75.04620061541983,24.953799384580165,True,3,0.007817232762979907,0.0552561343273911,0,0.0,1001.8514461348271
2011-08-31,1001.8514461348271,798.2016514700108,204.98395267429703,0.0013316924526365348,0.15535424190126249,1003.1856041443078,0.0031856041443079075,0.0,79.56669714682127,20.43330285317872,True,3,0.009814559469464034,0.06394766186821174,0,0.0,1003.1856041443078
2011-09-01,1003.1856041443078,876.4983989838398,121.38515232893803,-0.005285216224820588,0.08359880034535898,997.8835513127779,-0.002116448687222161,-0.005285216224820588,87.83573973443612,12.164260265563884,True,2,0.012954911376301717,0.07985795127004063,0,0.0,1003.1856041443078
2011-09-02,997.8835513127779,792.9925495550242,188.81086825789785,-0.016114238458687313,0.0986148588367744,981.803417812922,-0.01819658218707798,-0.02131428744895547,80.76897423330473,19.23102576669527,True,3,0.008601628157796984,0.0628256376174697,0,0.0,1003.1856041443078
2011-09-05,981.803417812922,511.1703081534097,470.63310965951234,0.0,0.2818222414016145,981.803417812922,-0.01819658218707798,-0.02131428744895547,52.0644254113618,47.9355745886382,True,5,0.003191283415178349,0.06605319326871625,0,0.0,1003.1856041443078
2011-09-06,981.803417812922,514.1164258227546,470.63310965951234,0.003000720527035705,0.0,984.749535482267,-0.015250464517733042,-0.018377525141787032,52.20783633789413,47.79216366210587,False,0,0.0027743390500528102,0.06680007450603567,0,0.0,1003.1856041443078
2011-09-07,984.749535482267,522.9036584038171,470.63310965951234,0.00892331731515772,0.0,993.5367680633294,-0.006463231936670533,-0.009618196314936767,52.63052915727487,47.36947084272512,False,0,0.0028042619450428714,0.06573017065027999,0,0.0,1003.1856041443078
2011-09-08,993.5367680633294,712.4122522937353,278.6287204212177,-0.0025120311885804547,0.19200438923829466,991.0409727149529,-0.00895902728504716,-0.012106066294396256,71.88524711971137,28.11475288028863,True,4,0.005264298653678033,0.03289972685101934,0,0.0,1003.1856041443078
2011-09-09,991.0409727149529,642.6021584275474,333.273547340027,-0.015302361219065808,0.054644826918809335,975.8757057675743,-0.02412429423242568,-0.027223176114083203,65.84877096844102,34.151229031558984,True,1,0.0051565880746505055,0.024902839603143073,0,0.0,1003.1856041443078
2011-09-12,975.8757057675743,460.76075166827377,518.7376598677376,0.0037122614560709533,0.18546411252771067,979.4984115360114,-0.02050158846398853,-0.02361197420541239,47.0404797232623,52.959520276737706,True,3,0.00918380811069508,0.09967033435988797,0,0.0,1003.1856041443078
2011-09-13,979.4984115360114,464.66161162130817,518.7376598677376,0.003982507686681291,0.0,983.3992714890458,-0.016600728510954288,-0.019723501387501785,47.250554794262335,52.74944520573768,False,0,0.008124801859192024,0.09979276919608043,0,0.0,1003.1856041443078
2011-09-14,983.3992714890458,584.4046621182432,406.55296231916566,0.00768594523861954,0.1687865228768696,990.9576244374089,-0.009042375562591132,-0.012189149900460494,58.973728816105954,41.026271183894046,True,3,0.003045945645530699,0.029898723225076293,0,0.0,1003.1856041443078
2011-09-15,990.9576244374089,746.6940907654679,255.53879180481675,0.011378143580334177,0.15101417051434884,1002.2328825702846,0.0022328825702846444,-0.0009496962178159318,74.50305250916608,25.496947490833932,True,3,0.00321810221329498,0.028800195030823386,0,0.0,1003.1856041443078
2011-09-16,1002.2328825702846,845.0940224816395,169.9859405823912,0.01281845838144835,0.08555285122242554,1015.0799630640307,0.01507996306403081,0.0,83.25393596881898,16.746064031181017,True,2,0.00430378445056504,0.03956580651126616,0,0.0,1015.0799630640307
2011-09-19,1015.0799630640307,893.2109835682162,124.45949821708808,0.0025520341406937153,0.16739396547352978,1017.6704817853042,0.01767048178530417,0.0,87.7701573893793,12.229842610620697,True,3,0.0051398206492924425,0.026370679943310382,0,0.0,1017.6704817853042
2011-09-20,1017.6704817853042,836.4713998188965,179.83057732863682,-0.0013447423918301338,0.055371079111548725,1016.3019771475333,0.01630197714753323,-0.0013447423918301338,82.30539924429063,17.694600755709384,True,1,0.0039937710387129574,0.018335160034359782,0,0.0,1017.6704817853042
2011-09-21,1016.3019771475333,864.0872129393248,139.68658612706338,-0.012327220022052998,0.040143991201573456,1003.7737990663882,0.003773799066388195,-0.013655385478546056,86.08385811056374,13.91614188943626,True,1,0.003439053402777024,0.018529489457662154,0,0.0,1017.6704817853042
2011-09-22,1003.7737990663882,683.0524550179867,303.6104777364109,-0.017046536109933674,0.1639238916093476,986.6629327543976,-0.013337067245602352,-0.030469144566824702,69.22855134642154,30.77144865357847,True,3,0.0028145840855811725,0.017897585538670754,0,0.0,1017.6704817853042
2011-09-23,986.6629327543976,529.2311685011862,460.1643704092386,0.0027695437472234907,0.15655389267282765,989.3955389104248,-0.010604461089575246,-0.027783986448419506,53.49035321950246,46.50964678049753,True,3,0.008603858712199012,0.07079752788423703,0,0.0,1017.6704817853042
2011-09-26,989.3955389104248,605.0891518389885,389.4932604870654,0.005242466952439795,0.0706711099221732,994.5824123260539,-0.005417587673946067,-0.022687176126742647,60.83851316291145,39.16148683708855,True,1,0.004117838136805631,0.044826625295680336,0,0.0,1017.6704817853042
2011-09-27,994.5824123260539,608.2531521529354,386.8188349953485,0.0004922415841688288,0.13940877626914797,995.0719871482838,-0.004928012851716179,-0.022206102114090798,61.126547627583314,38.87345237241669,True,2,0.004420468294220153,0.0472791248759583,0,0.0,1017.6704817853042
2011-09-28,995.0719871482838,768.0596384044734,220.97350380396787,-0.0060687518268390805,0.16584533119138065,989.0331422084413,-0.010966857791558704,-0.02814009061815792,77.65762395883422,22.34237604116578,True,2,0.0031999497307550525,0.021602290701343382,0,0.0,1017.6704817853042
2011-09-29,989.0331422084413,677.8195390894584,306.6493291707852,-0.004614884732786595,0.23740767578386487,984.4688682602437,-0.015531131739756399,-0.03262511207637153,68.85129240168895,31.14870759831104,True,3,0.004602490456397733,0.04701236828015684,0,0.0,1017.6704817853042
2011-09-30,984.4688682602437,901.0005978751562,65.46642507523777,-0.01828584518031795,0.24118290409554746,966.467022950394,-0.033532977049606005,-0.050314379508270446,93.22621222239074,6.7737877776092486,True,3,0.003011216979972301,0.03009557916914507,0,0.0,1017.6704817853042
2011-10-03,966.467022950394,794.8985938950995,156.78325024400067,-0.015298172064017512,0.0913168251687629,951.6818441391001,-0.048318155860899825,-0.06484283353727616,83.52566551421098,16.47433448578902,True,2,0.0018351902458378687,0.01576214857588422,0,0.0,1017.6704817853042
2011-10-04,951.6818441391001,376.25109879768905,575.5626789741975,0.0001386320791965101,0.44127935816605096,951.8137777718866,-0.04818622222811342,-0.064713190754914,39.52990675113573,60.470093248864266,True,5,0.009955782198742854,0.1202565128876325,0,0.0,1017.6704817853042
2011-10-05,951.8137777718866,797.1745008978423,162.27790703212796,0.008025341024128663,0.5242946523369555,959.4524079299703,-0.04054759207002978,-0.057207195155353,83.08640369330622,16.913596306693776,True,5,0.0026646391128957495,0.053767158433922546,0,0.0,1017.6704817853042
2011-10-06,959.4524079299703,736.4226642322581,229.12755982727518,0.006355517041975123,0.2039142824994287,965.5502240595332,-0.03444977594046683,-0.05121525941711136,76.26974194424217,23.730258055757833,True,2,0.0027526342756970476,0.052687039751610265,0,0.0,1017.6704817853042
2011-10-07,965.5502240595332,815.4677474419901,151.04921522336858,0.0010012307819275978,0.24377173008260444,966.5169626653587,-0.03348303733464131,-0.05026530692941655,84.37179883456768,15.628201165432312,True,3,0.007064223318789573,0.06594872167405448,0,0.0,1017.6704817853042
2011-10-10,966.5169626653587,993.2842875401576,0.0,0.02769462503894693,0.1510492152233686,993.2842875401576,-0.006715712459842371,-0.023962760718347464,100.0,0.0,True,3,0.011605810468939546,0.07885309830515137,1,14.7190595125169,1017.6704817853042
2011-10-11,993.2842875401576,995.4673145641636,0.0,0.0021977867277174212,0.0,995.4673145641636,-0.004532685435836403,-0.021817639028096303,100.0,0.0,True,1,0.013019408206959637,0.08603067571508802,1,82.77369062834646,1017.6704817853042
2011-10-12,995.4673145641636,1001.1508438019176,0.0,0.00570940818910004,0.0,1001.1508438019176,0.001150843801917656,-0.016232796645930136,100.0,0.0,True,3,0.010486301942083567,0.08212050316791218,2,43.74183691470601,1017.6704817853042
2011-10-13,1001.1508438019176,1005.6118462617796,0.0,0.004455874444375674,0.08858526118590203,1005.6118462617796,0.005611846261779574,-0.01184925350528987,100.0,0.0,True,2,0.009287828838003836,0.06570853487727853,1,39.13660639054211,1017.6704817853042
2011-10-14,1005.6118462617796,1017.7747272877898,0.0,0.012095005713411044,0.0,1017.7747272877898,0.017774727287789727,0.0,100.0,0.0,True,1,0.010959983425485355,0.07103028158481905,1,38.677378702376146,1017.7747272877898
2011-10-17,1017.7747272877898,1004.7047852721925,0.0,-0.01284168457437207,0.0,1004.7047852721925,0.004704785272192424,-0.01284168457437207,100.0,0.0,True,2,0.014573275266404702,0.08180818306743458,2,101.77747272877897,1017.7747272877898
2011-10-18,1004.7047852721925,1010.573601108907,0.0,0.0058413336163465335,0.0,1010.573601108907,0.010573601108907038,-0.007075363521820477,100.0,0.0,True,2,0.012777868010757483,0.07145047126512244,0,0.0,1017.7747272877898
2011-10-19,1010.573601108907,1001.4622321272836,0.0,-0.00901603700277298,0.006092918695822533,1001.4622321272836,0.0014622321272836913,-0.01602760878527254,100.0,0.0,True,4,0.013030180958926302,0.088431596672442,3,165.3824741702399,1017.7747272877898
2011-10-20,1001.4622321272836,841.0178993482796,155.7655097824443,-0.004671991460547753,0.1557655097824443,996.7834091307238,-0.0032165908692761702,-0.020624719394442548,84.3731839479266,15.626816052073385,True,2,0.014470136417125478,0.08034768712592105,0,0.0,1017.7747272877898
2011-10-21,996.7834091307238,888.1278607153442,120.30496576757635,0.011687009680825255,0.03546054401486795,1008.4328264829206,0.008432826482920541,-0.009178751008844466,88.07010614805547,11.929893851944524,True,1,0.01399267941026208,0.08126308674066546,0,0.0,1017.7747272877898
2011-10-24,1008.4328264829206,1016.8858205569668,0.0,0.008382307529126498,0.12030496576757635,1016.8858205569668,0.016885820556966857,-0.0008733825934073014,100.0,0.0,True,3,0.015205680070271238,0.09245115521848069,1,37.26266337038,1017.7747272877898
2011-10-25,1016.8858205569668,1005.5025136538937,0.0,-0.011194282261540622,0.0,1005.5025136538937,0.005502513653893759,-0.012057887963675018,100.0,0.0,True,1,0.01635238302639231,0.09813675707619192,1,59.81681297393922,1017.7747272877898
2011-10-26,1005.5025136538937,1002.0515468031788,0.0,-0.00343208177389287,0.0,1002.0515468031788,0.002051546803178761,-0.01544858608005606,100.0,0.0,True,1,0.015872840245321887,0.09544853250036545,0,0.0,1017.7747272877898
2011-10-27,1002.0515468031788,1020.9415105747127,0.0,0.018851289468888144,0.051902497417997,1020.9415105747127,0.020941510574712607,0.0,100.0,0.0,True,2,0.01691897368950362,0.0989013555081036,1,32.992959926482605,1020.9415105747127
2011-10-28,1020.9415105747127,1024.437763758902,0.0,0.0034245381816448983,0.0,1024.437763758902,0.024437763758902165,0.0,100.0,0.0,True,1,0.018185889189642784,0.10069278715715696,1,56.71897280970626,1024.437763758902
2011-10-31,1024.437763758902,1008.411356500795,0.0,-0.015644100427635976,0.0,1008.411356500795,0.008411356500795053,-0.015644100427635976,100.0,0.0,False,0,0.019546021745324802,0.1003801010881489,0,0.0,1024.437763758902
2011-11-01,1008.411356500795,807.9237537149467,185.37305208900543,-0.014988477271111522,0.18537305208900542,993.2968058039521,-0.0067031941960479235,-0.030398096455060863,81.3375970801629,18.662402919837103,True,5,0.018560414895520346,0.09167973590423142,0,0.0,1024.437763758902
2011-11-02,993.2968058039521,760.9216422888593,236.58354673565051,0.004236783201121419,0.051210494646645094,997.5051890245098,-0.0024948109754902026,-0.026290103398346365,76.28247458371493,23.717525416285063,True,1,0.015038183550471892,0.09070815468469848,0,0.0,1024.437763758902
2011-11-03,997.5051890245098,785.5046093187175,236.58354673565051,0.02464445027488882,0.0,1022.088156054368,0.02208815605436798,-0.002293558269379714,76.8529216061999,23.147078393800104,False,0,0.01484092837490275,0.0905651832176731,0,0.0,1024.437763758902
2011-11-04,1022.088156054368,778.9846879225878,236.58354673565051,-0.00637902059378026,0.0,1015.5682346582383,0.015568234658238422,-0.008657948207726474,76.7043179707894,23.295682029210596,False,0,0.014781452276643542,0.08861971608323313,0,0.0,1024.437763758902
2011-11-07,1015.5682346582383,813.2340223217241,204.7920449251884,0.002420155046993333,0.03179150181046211,1018.0260672469125,0.01802606724691258,-0.006258746737784815,79.88341836088584,20.116581639114166,True,1,0.015265459655122065,0.09168400701066992,0,0.0,1024.437763758902
2011-11-08,1018.0260672469125,789.8488799934365,239.90999173414332,0.011525053098489835,0.0984272370165089,1029.7588717275798,0.02975887172757985,0.0,76.70231368517784,23.297686314822148,True,3,0.016438775576168768,0.09287781948109594,0,0.0,1029.7588717275798
2011-11-09,1029.7588717275798,974.788446228067,25.062056649405882,-0.029044050671718002,0.21484793508473746,999.8505028774729,-0.00014949712252709801,-0.029044050671718002,97.4934196085035,2.5065803914964997,True,6,0.018786430672074816,0.0985863611711669,0,0.0,1029.7588717275798
2011-11-10,999.8505028774729,798.089922325827,208.92439309953812,0.007164883677385214,0.18386233645013225,1007.0143154253651,0.007014315425365014,-0.022087264238915716,79.25308608832557,20.746913911674433,True,5,0.018065379258322956,0.0919576640834596,0,0.0,1029.7588717275798
2011-11-11,1007.0143154253651,858.7937232974109,171.74305885589112,0.023358621985429373,0.037181334243646995,1030.536782153302,0.030536782153302022,0.0,83.33460175026119,16.665398249738818,True,2,0.01256383658475378,0.09338791594456275,0,0.0,1030.536782153302
2011-11-14,1030.536782153302,991.7719130856674,31.918461820264596,-0.006643535064381201,0.13982459703562652,1023.690374905932,0.023690374905932066,-0.006643535064381201,96.88201993467041,3.1179800653295797,True,3,0.013729917728440639,0.09998560570628545,0,0.0,1030.536782153302
2011-11-15,1023.690374905932,944.731089628319,86.26900755996382,0.007140559744954533,0.11226410959170138,1031.0000971882828,0.03100009718828267,0.0,91.63249278101578,8.367507218984214,True,3,0.013525944952222577,0.10006677052973241,0,0.0,1031.0000971882828
2011-11-16,1031.0000971882828,966.8145533080359,54.70033853764277,-0.009200004314715349,0.08138250387088351,1021.5148918456787,0.021514891845678674,-0.009200004314715349,94.64517463482007,5.354825365179934,True,3,0.013306759654536997,0.09901076373855831,0,0.0,1031.0000971882828
2011-11-17,1021.5148918456787,759.4933457413171,246.99389314012174,-0.0147111442860004,0.20292475497659604,1006.4872388814388,0.006487238881438762,-0.023775806009810108,75.45980876870145,24.540191231298554,True,7,0.012263374620958953,0.09383698321001896,0,0.0,1031.0000971882828
2011-11-18,1006.4872388814388,533.5114768461934,467.6722036703883,-0.005269374672600136,0.2206783105302665,1001.1836805165817,0.0011836805165816866,-0.0289198970524015,53.28807163246179,46.71192836753821,True,5,0.0075407507154858335,0.06836319568272348,0,0.0,1031.0000971882828
2011-11-21,1001.1836805165817,610.5249140648438,377.5810363493516,-0.013062268549601797,0.21062001072153436,988.1059504141954,-0.011894049585804645,-0.04160440614027805,61.78739373130212,38.21260626869788,True,5,0.007980452494771051,0.08030016916130066,0,0.0,1031.0000971882828
2011-11-22,988.1059504141954,513.6848018921885,475.6069870934283,0.0012001127722429672,0.2750278251906266,989.2917889856168,-0.01070821101438324,-0.04045422334722548,51.92449867787763,48.07550132212238,True,5,0.013067335401452416,0.12197537390438044,0,0.0,1031.0000971882828
2011-11-23,989.2917889856168,521.2954944604585,457.64689335950635,-0.010461424304616829,0.09971690436698404,978.9423878199648,-0.021057612180035212,-0.05049243885649324,53.25088595063766,46.74911404936235,True,3,0.003907124813907678,0.03286687529157671,0,0.0,1031.0000971882828
2011-11-24,978.9423878199648,399.0478312609741,579.8945565589908,0.0,0.12224766319948445,978.9423878199648,-0.021057612180035212,-0.05049243885649324,40.763157896311476,59.236842103688524,True,2,0.003585511714826691,0.03286687529157671,0,0.0,1031.0000971882828
2011-11-25,978.9423878199648,398.78020877606514,579.8945565589908,-0.0002733791980392697,0.0,978.6747653350559,-0.02132523466494407,-0.05075201447209088,40.74695934757652,59.253040652423486,False,0,0.003411607870557503,0.03313500578238801,0,0.0,1031.0000971882828
2011-11-28,978.6747653350559,460.4802508160026,530.4150931441179,0.01248686392857068,0.10695702106484624,990.8953439601205,-0.009104656039879533,-0.038898884042334214,46.47112872442107,53.52887127557893,True,2,0.004191013975519724,0.03948869027733706,0,0.0,1031.0000971882828
2011-11-29,990.8953439601205,517.8704183569317,468.48413414661036,-0.004582513667317323,0.06193095899750753,986.3545525035421,-0.013645447496457908,-0.04330314304188421,52.50347525060691,47.496524749393096,True,1,0.0028500383591697495,0.029913615728409698,0,0.0,1031.0000971882828
2011-11-30,986.3545525035421,833.7556411022149,177.68204632144236,0.02543014056806414,0.290802087825168,1011.4376874236573,0.01143768742365725,-0.018974207488414052,82.43272437533591,17.567275624664095,True,6,0.005160813898241397,0.05203591471698796,0,0.0,1031.0000971882828
2011-12-01,1011.4376874236573,1012.7765403526768,0.0,0.0013237127167269325,0.19571669689794413,1012.7765403526768,0.012776540352676724,-0.01767561117142946,100.0,0.0,True,10,0.014609327187080452,0.08332201780076091,2,117.01927809420832,1031.0000971882828
2011-12-02,1012.7765403526768,743.1781554743019,268.25142217888526,-0.0013299702805324998,0.32782651278786623,1011.4295776531872,0.011429577653187195,-0.018982073414413714,73.47799311927311,26.522006880726895,True,6,0.010644392582817188,0.058823529411764705,0,0.0,1031.0000971882828
2011-12-05,1011.4295776531872,755.0731162364357,262.53677597041195,0.006110474411872291,0.06828830837730532,1017.6098922068477,0.01760989220684772,-0.01298758847642456,74.20064624164968,25.799353758350314,True,3,0.008247862561231233,0.06666666666666667,0,0.0,1031.0000971882828
2011-12-06,1017.6098922068477,842.953125049843,178.80144199114596,0.004072950612884707,0.27949344078742316,1021.7545670409891,0.021754567040989103,-0.00896753566998476,82.50054878551151,17.49945121448849,True,8,0.00964767710457813,0.05263157894736842,0,0.0,1031.0000971882828
2011-12-07,1021.7545670409891,808.8920390651709,214.45932287170126,0.00156279692539818,0.15381672147718126,1023.3513619368722,0.02335136193687215,-0.007418753181760107,79.0434321144793,20.9565678855207,True,5,0.00737797542381188,0.05555555555555555,0,0.0,1031.0000971882828
2011-12-08,1023.3513619368722,873.607560273386,131.96174959619694,-0.017376291984048997,0.08249757327550432,1005.5693098695829,0.005569309869582817,-0.024666134744365298,86.87691158620268,13.123088413797323,True,3,0.0068174663825479095,0.05555555555555555,0,0.0,1031.0000971882828
2011-12-09,1005.5693098695829,782.841520469122,230.30374033748112,0.007533991802119333,0.09834199074128416,1013.1452608066031,0.013145260806603165,-0.017317977399199935,77.26843827368567,22.73156172631431,True,3,0.007474373801128209,0.0625,0,0.0,1031.0000971882828
2011-12-12,1013.1452608066031,828.5331796323194,174.6554651366086,-0.009827431882520221,0.11320926826689467,1003.188644768928,0.003188644768927995,-0.02697521803848657,82.58996789414034,17.410032105859642,True,3,0.006835720145515832,0.05555555555555555,0,0.0,1031.0000971882828
2011-12-13,1003.188644768928,742.954753375551,257.93400920861603,-0.0022925719870868777,0.08327854407200742,1000.8887625841671,0.0008887625841671465,-0.02920594739635285,74.22950293270719,25.7704970672928,True,2,0.007165348029861802,0.0625,0,0.0,1031.0000971882828
2011-12-14,1000.8887625841671,734.2547807634735,257.93400920861603,-0.008692247267933495,0.0,992.1887899720896,-0.007811210027910409,-0.037644329347822914,74.00353523285908,25.996464767140914,False,0,0.006677736468778637,0.0625,0,0.0,1031.0000971882828
2011-12-15,992.1887899720896,690.8392259026585,302.81573215209636,0.001477710792022302,0.04488172294348035,993.6549580547548,-0.006345041945245211,-0.03622224598753643,69.52506202506063,30.47493797493937,True,1,0.007732876874707378,0.06666666666666667,0,0.0,1031.0000971882828
2011-12-16,993.6549580547548,696.5014965296986,296.8004640871965,-0.00035525152367865687,0.06022839580541711,993.301960616895,-0.006698039383104981,-0.03656462950313699,70.11981493494012,29.880185065059884,True,2,0.007843225085305635,0.06666666666666667,0,0.0,1031.0000971882828
2011-12-19,993.301960616895,680.1512336793805,309.40475294330344,-0.00377123386717626,0.0746856613946629,989.555986622684,-0.01044401337731593,-0.040197969601190264,68.73297144113191,31.26702855886808,True,3,0.006140413326151808,0.0625,0,0.0,1031.0000971882828
2011-12-20,989.555986622684,623.6343912667801,380.24935947145144,0.014478982805659735,0.14156916050673873,1003.8837507382316,0.0038837507382316616,-0.026301012506208532,62.122172094943714,37.87782790505627,True,4,0.0060423276595311945,0.06666666666666667,0,0.0,1031.0000971882828
